accession	version	species	fna	seqs	size
GCA_000328625.1_ASM32862	v1	halobacteroides_halobius	halobacteroides_halobius/GCA_000328625.1_ASM32862v1/GCA_000328625.1_ASM32862v1_genomic.fna	       1	2649255
GCA_003953885.1_ASM395388	v1	halocella_sp	halocella_sp/GCA_003953885.1_ASM395388v1/GCA_003953885.1_ASM395388v1_genomic.fna	       1	4035760
GCA_000812665.2_ASM81266	v2	halocynthiibacter_arcticus	halocynthiibacter_arcticus/GCA_000812665.2_ASM81266v2/GCA_000812665.2_ASM81266v2_genomic.fna	       2	4376120
GCA_002075285.3_ASM207528	v3	halomicronema_hongdechloris	halomicronema_hongdechloris/GCA_002075285.3_ASM207528v3/GCA_002075285.3_ASM207528v3_genomic.fna	       1	5577845
GCA_001886615.1_ASM188661	v1	halomonas_aestuarii	halomonas_aestuarii/GCA_001886615.1_ASM188661v1/GCA_001886615.1_ASM188661v1_genomic.fna	       1	3543891
GCA_003612795.1_ASM361279	v1	halomonas_alkaliphila	halomonas_alkaliphila/GCA_003612795.1_ASM361279v1/GCA_003612795.1_ASM361279v1_genomic.fna	       1	4029514
GCA_007163885.2_ASM716388	v2	halomonas_axialensis	halomonas_axialensis/GCA_007163885.2_ASM716388v2/GCA_007163885.2_ASM716388v2_genomic.fna	       1	3619799
GCA_002549795.1_ASM254979	v1	halomonas_beimenensis	halomonas_beimenensis/GCA_002549795.1_ASM254979v1/GCA_002549795.1_ASM254979v1_genomic.fna	       1	4053030
GCA_000696485.1_ASM69648	v1	halomonas_campaniensis	halomonas_campaniensis/GCA_000696485.1_ASM69648v1/GCA_000696485.1_ASM69648v1_genomic.fna	       1	4074048
GCA_001545155.1_ASM154515	v1	halomonas_chromatireducens	halomonas_chromatireducens/GCA_001545155.1_ASM154515v1/GCA_001545155.1_ASM154515v1_genomic.fna	       1	3973651
GCA_001431725.1_ASM143172	v1	halomonas_huangheensis	halomonas_huangheensis/GCA_001431725.1_ASM143172v1/GCA_001431725.1_ASM143172v1_genomic.fna	       1	4757486
GCA_002442575.1_ASM244257	v1	halomonas_hydrothermalis	halomonas_hydrothermalis/GCA_002442575.1_ASM244257v1/GCA_002442575.1_ASM244257v1_genomic.fna	       1	3933432
GCA_011399095.1_ASM1139909	v1	halomonas_hydrothermalis	halomonas_hydrothermalis/GCA_011399095.1_ASM1139909v1/GCA_011399095.1_ASM1139909v1_genomic.fna	       1	4120823
GCA_009846525.1_ASM984652	v1	halomonas_meridiana	halomonas_meridiana/GCA_009846525.1_ASM984652v1/GCA_009846525.1_ASM984652v1_genomic.fna	       1	3860077
GCA_011398715.1_ASM1139871	v1	halomonas_meridiana	halomonas_meridiana/GCA_011398715.1_ASM1139871v1/GCA_011398715.1_ASM1139871v1_genomic.fna	       1	3591816
GCA_011764625.1_ASM1176462	v1	halomonas_meridiana	halomonas_meridiana/GCA_011764625.1_ASM1176462v1/GCA_011764625.1_ASM1176462v1_genomic.fna	       1	4118995
GCA_004295565.1_ASM429556	v1	halomonas_olivaria	halomonas_olivaria/GCA_004295565.1_ASM429556v1/GCA_004295565.1_ASM429556v1_genomic.fna	       1	4998083
GCA_010977575.1_ASM1097757	v1	halomonas_socia	halomonas_socia/GCA_010977575.1_ASM1097757v1/GCA_010977575.1_ASM1097757v1_genomic.fna	       1	4753299
GCA_000734975.2_ASM73497	v2	halomonas_sp	halomonas_sp/GCA_000734975.2_ASM73497v2/GCA_000734975.2_ASM73497v2_genomic.fna	       3	5168360
GCA_001971685.1_ASM197168	v1	halomonas_sp	halomonas_sp/GCA_001971685.1_ASM197168v1/GCA_001971685.1_ASM197168v1_genomic.fna	       1	4129523
GCA_002009255.1_ASM200925	v1	halomonas_sp	halomonas_sp/GCA_002009255.1_ASM200925v1/GCA_002009255.1_ASM200925v1_genomic.fna	       1	4803686
GCA_002082565.1_ASM208256	v1	halomonas_sp	halomonas_sp/GCA_002082565.1_ASM208256v1/GCA_002082565.1_ASM208256v1_genomic.fna	       1	4158464
GCA_002966495.1_ASM296649	v1	halomonas_sp	halomonas_sp/GCA_002966495.1_ASM296649v1/GCA_002966495.1_ASM296649v1_genomic.fna	       1	3650492
GCA_003031405.1_ASM303140	v1	halomonas_sp	halomonas_sp/GCA_003031405.1_ASM303140v1/GCA_003031405.1_ASM303140v1_genomic.fna	       1	4803686
GCA_003032495.1_ASM303249	v1	halomonas_sp	halomonas_sp/GCA_003032495.1_ASM303249v1/GCA_003032495.1_ASM303249v1_genomic.fna	       1	4358421
GCA_008329985.1_ASM832998	v1	halomonas_sp	halomonas_sp/GCA_008329985.1_ASM832998v1/GCA_008329985.1_ASM832998v1_genomic.fna	       1	4895267
GCA_009363675.1_ASM936367	v1	halomonas_sp	halomonas_sp/GCA_009363675.1_ASM936367v1/GCA_009363675.1_ASM936367v1_genomic.fna	       4	4039579
GCA_009363755.1_ASM936375	v1	halomonas_sp	halomonas_sp/GCA_009363755.1_ASM936375v1/GCA_009363755.1_ASM936375v1_genomic.fna	       1	3806748
GCA_009617955.1_ASM961795	v1	halomonas_sp	halomonas_sp/GCA_009617955.1_ASM961795v1/GCA_009617955.1_ASM961795v1_genomic.fna	       1	4229996
GCA_009728585.1_ASM972858	v1	halomonas_sp	halomonas_sp/GCA_009728585.1_ASM972858v1/GCA_009728585.1_ASM972858v1_genomic.fna	       3	5515510
GCA_009834345.1_ASM983434	v1	halomonas_sp	halomonas_sp/GCA_009834345.1_ASM983434v1/GCA_009834345.1_ASM983434v1_genomic.fna	       1	5015118
GCA_012427705.1_ASM1242770	v1	halomonas_sp	halomonas_sp/GCA_012427705.1_ASM1242770v1/GCA_012427705.1_ASM1242770v1_genomic.fna	       1	3945801
GCA_007182875.1_ASM718287	v1	halomonas_sulfidaeris	halomonas_sulfidaeris/GCA_007182875.1_ASM718287v1/GCA_007182875.1_ASM718287v1_genomic.fna	       2	4480770
GCA_006542315.2_ASM654231	v2	halomonas_titanicae	halomonas_titanicae/GCA_006542315.2_ASM654231v2/GCA_006542315.2_ASM654231v2_genomic.fna	       1	5327410
GCA_003950215.1_ASM395021	v1	halomonas_venusta	halomonas_venusta/GCA_003950215.1_ASM395021v1/GCA_003950215.1_ASM395021v1_genomic.fna	       1	4446698
GCA_000015585.1_ASM1558	v1	halorhodospira_halophila	halorhodospira_halophila/GCA_000015585.1_ASM1558v1/GCA_000015585.1_ASM1558v1_genomic.fna	       1	2678452
GCA_001648175.1_ASM164817	v1	halotalea_alkalilenta	halotalea_alkalilenta/GCA_001648175.1_ASM164817v1/GCA_001648175.1_ASM164817v1_genomic.fna	       1	4387428
GCA_000317635.1_ASM31763	v1	halothece_sp	halothece_sp/GCA_000317635.1_ASM31763v1/GCA_000317635.1_ASM31763v1_genomic.fna	       1	4179170
GCA_000020485.1_ASM2048	v1	halothermothrix_orenii	halothermothrix_orenii/GCA_000020485.1_ASM2048v1/GCA_000020485.1_ASM2048v1_genomic.fna	       1	2578146
GCA_000024765.1_ASM2476	v1	halothiobacillus_neapolitanus	halothiobacillus_neapolitanus/GCA_000024765.1_ASM2476v1/GCA_000024765.1_ASM2476v1_genomic.fna	       1	2582886
GCA_001663815.1_ASM166381	v1	halothiobacillus_sp	halothiobacillus_sp/GCA_001663815.1_ASM166381v1/GCA_001663815.1_ASM166381v1_genomic.fna	       1	2908964
GCA_011044155.1_ASM1104415	v1	halovulum_dunhuangense	halovulum_dunhuangense/GCA_011044155.1_ASM1104415v1/GCA_011044155.1_ASM1104415v1_genomic.fna	       1	4373045
GCA_005144965.1_ASM514496	v1	hankyongella_ginsenosidimutans	hankyongella_ginsenosidimutans/GCA_005144965.1_ASM514496v1/GCA_005144965.1_ASM514496v1_genomic.fna	       1	2880809
GCA_000009305.1_ASM930	v1	helicobacter_acinonychis	helicobacter_acinonychis/GCA_000009305.1_ASM930v1/GCA_000009305.1_ASM930v1_genomic.fna	       2	1557588
GCA_003097575.1_ASM309757	v1	helicobacter_apodemus	helicobacter_apodemus/GCA_003097575.1_ASM309757v1/GCA_003097575.1_ASM309757v1_genomic.fna	       2	2067954
GCA_001999985.1_ASM199998	v1	helicobacter_bilis	helicobacter_bilis/GCA_001999985.1_ASM199998v1/GCA_001999985.1_ASM199998v1_genomic.fna	       1	2620399
GCA_000259255.1_ASM25925	v1	helicobacter_cetorum	helicobacter_cetorum/GCA_000259255.1_ASM25925v1/GCA_000259255.1_ASM25925v1_genomic.fna	       2	1960111
GCA_000259275.1_ASM25927	v1	helicobacter_cetorum	helicobacter_cetorum/GCA_000259275.1_ASM25927v1/GCA_000259275.1_ASM25927v1_genomic.fna	       2	1847790
GCA_000284635.1_ASM28463	v1	helicobacter_cinaedi	helicobacter_cinaedi/GCA_000284635.1_ASM28463v1/GCA_000284635.1_ASM28463v1_genomic.fna	       2	2101402
GCA_000349975.1_ASM34997	v1	helicobacter_cinaedi	helicobacter_cinaedi/GCA_000349975.1_ASM34997v1/GCA_000349975.1_ASM34997v1_genomic.fna	       1	2240130
GCA_003213725.2_ASM321372	v2	helicobacter_cinaedi	helicobacter_cinaedi/GCA_003213725.2_ASM321372v2/GCA_003213725.2_ASM321372v2_genomic.fna	       1	2154041
GCA_003213825.2_ASM321382	v2	helicobacter_cinaedi	helicobacter_cinaedi/GCA_003213825.2_ASM321382v2/GCA_003213825.2_ASM321382v2_genomic.fna	       1	2221266
GCA_003214155.2_ASM321415	v2	helicobacter_cinaedi	helicobacter_cinaedi/GCA_003214155.2_ASM321415v2/GCA_003214155.2_ASM321415v2_genomic.fna	       1	2165979
GCA_003574195.1_ASM357419	v1	helicobacter_cinaedi	helicobacter_cinaedi/GCA_003574195.1_ASM357419v1/GCA_003574195.1_ASM357419v1_genomic.fna	       1	2199263
GCA_000200595.1_ASM20059	v1	helicobacter_felis	helicobacter_felis/GCA_000200595.1_ASM20059v1/GCA_000200595.1_ASM20059v1_genomic.fna	       1	1672681
GCA_000007905.1_ASM790	v1	helicobacter_hepaticus	helicobacter_hepaticus/GCA_000007905.1_ASM790v1/GCA_000007905.1_ASM790v1_genomic.fna	       1	1799146
GCA_001602095.1_ASM160209	v1	helicobacter_himalayensis	helicobacter_himalayensis/GCA_001602095.1_ASM160209v1/GCA_001602095.1_ASM160209v1_genomic.fna	       1	1829936
GCA_000091985.1_ASM9198	v1	helicobacter_mustelae	helicobacter_mustelae/GCA_000091985.1_ASM9198v1/GCA_000091985.1_ASM9198v1_genomic.fna	       1	1578097
GCA_000008525.1_ASM852	v1	helicobacter_pylori	helicobacter_pylori/GCA_000008525.1_ASM852v1/GCA_000008525.1_ASM852v1_genomic.fna	       1	1667867
GCA_000008785.1_ASM878	v1	helicobacter_pylori	helicobacter_pylori/GCA_000008785.1_ASM878v1/GCA_000008785.1_ASM878v1_genomic.fna	       1	1643831
GCA_000011725.1_ASM1172	v1	helicobacter_pylori	helicobacter_pylori/GCA_000011725.1_ASM1172v1/GCA_000011725.1_ASM1172v1_genomic.fna	       1	1589954
GCA_000013245.1_ASM1324	v1	helicobacter_pylori	helicobacter_pylori/GCA_000013245.1_ASM1324v1/GCA_000013245.1_ASM1324v1_genomic.fna	       2	1605736
GCA_000020245.1_ASM2024	v1	helicobacter_pylori	helicobacter_pylori/GCA_000020245.1_ASM2024v1/GCA_000020245.1_ASM2024v1_genomic.fna	       1	1608548
GCA_000021165.1_ASM2116	v1	helicobacter_pylori	helicobacter_pylori/GCA_000021165.1_ASM2116v1/GCA_000021165.1_ASM2116v1_genomic.fna	       2	1663013
GCA_000021465.1_ASM2146	v1	helicobacter_pylori	helicobacter_pylori/GCA_000021465.1_ASM2146v1/GCA_000021465.1_ASM2146v1_genomic.fna	       2	1684038
GCA_000023805.1_ASM2380	v1	helicobacter_pylori	helicobacter_pylori/GCA_000023805.1_ASM2380v1/GCA_000023805.1_ASM2380v1_genomic.fna	       1	1568826
GCA_000091345.1_ASM9134	v1	helicobacter_pylori	helicobacter_pylori/GCA_000091345.1_ASM9134v1/GCA_000091345.1_ASM9134v1_genomic.fna	       1	1576758
GCA_000093185.1_ASM9318	v1	helicobacter_pylori	helicobacter_pylori/GCA_000093185.1_ASM9318v1/GCA_000093185.1_ASM9318v1_genomic.fna	       2	1595604
GCA_000148665.1_ASM14866	v1	helicobacter_pylori	helicobacter_pylori/GCA_000148665.1_ASM14866v1/GCA_000148665.1_ASM14866v1_genomic.fna	       1	1549666
GCA_000148855.1_ASM14885	v1	helicobacter_pylori	helicobacter_pylori/GCA_000148855.1_ASM14885v1/GCA_000148855.1_ASM14885v1_genomic.fna	       1	1658051
GCA_000148875.1_ASM14887	v1	helicobacter_pylori	helicobacter_pylori/GCA_000148875.1_ASM14887v1/GCA_000148875.1_ASM14887v1_genomic.fna	       2	1638269
GCA_000148895.1_ASM14889	v1	helicobacter_pylori	helicobacter_pylori/GCA_000148895.1_ASM14889v1/GCA_000148895.1_ASM14889v1_genomic.fna	       1	1635449
GCA_000148915.1_ASM14891	v1	helicobacter_pylori	helicobacter_pylori/GCA_000148915.1_ASM14891v1/GCA_000148915.1_ASM14891v1_genomic.fna	       2	1567570
GCA_000178935.2_ASM17893	v2	helicobacter_pylori	helicobacter_pylori/GCA_000178935.2_ASM17893v2/GCA_000178935.2_ASM17893v2_genomic.fna	       1	1566655
GCA_000185185.1_ASM18518	v1	helicobacter_pylori	helicobacter_pylori/GCA_000185185.1_ASM18518v1/GCA_000185185.1_ASM18518v1_genomic.fna	       1	1675918
GCA_000185205.1_ASM18520	v1	helicobacter_pylori	helicobacter_pylori/GCA_000185205.1_ASM18520v1/GCA_000185205.1_ASM18520v1_genomic.fna	       2	1712468
GCA_000185225.1_ASM18522	v1	helicobacter_pylori	helicobacter_pylori/GCA_000185225.1_ASM18522v1/GCA_000185225.1_ASM18522v1_genomic.fna	       2	1640673
GCA_000185245.1_ASM18524	v1	helicobacter_pylori	helicobacter_pylori/GCA_000185245.1_ASM18524v1/GCA_000185245.1_ASM18524v1_genomic.fna	       2	1679829
GCA_000192315.1_ASM19231	v1	helicobacter_pylori	helicobacter_pylori/GCA_000192315.1_ASM19231v1/GCA_000192315.1_ASM19231v1_genomic.fna	       1	1548238
GCA_000192335.1_ASM19233	v1	helicobacter_pylori	helicobacter_pylori/GCA_000192335.1_ASM19233v1/GCA_000192335.1_ASM19233v1_genomic.fna	       1	1562832
GCA_000196755.1_ASM19675	v1	helicobacter_pylori	helicobacter_pylori/GCA_000196755.1_ASM19675v1/GCA_000196755.1_ASM19675v1_genomic.fna	       2	1680029
GCA_000213135.1_ASM21313	v1	helicobacter_pylori	helicobacter_pylori/GCA_000213135.1_ASM21313v1/GCA_000213135.1_ASM21313v1_genomic.fna	       1	1617426
GCA_000224535.1_ASM22453	v1	helicobacter_pylori	helicobacter_pylori/GCA_000224535.1_ASM22453v1/GCA_000224535.1_ASM22453v1_genomic.fna	       2	1637762
GCA_000224555.1_ASM22455	v1	helicobacter_pylori	helicobacter_pylori/GCA_000224555.1_ASM22455v1/GCA_000224555.1_ASM22455v1_genomic.fna	       1	1646139
GCA_000224575.1_ASM22457	v1	helicobacter_pylori	helicobacter_pylori/GCA_000224575.1_ASM22457v1/GCA_000224575.1_ASM22457v1_genomic.fna	       2	1610830
GCA_000255955.1_ASM25595	v1	helicobacter_pylori	helicobacter_pylori/GCA_000255955.1_ASM25595v1/GCA_000255955.1_ASM25595v1_genomic.fna	       2	1669876
GCA_000259235.1_ASM25923	v1	helicobacter_pylori	helicobacter_pylori/GCA_000259235.1_ASM25923v1/GCA_000259235.1_ASM25923v1_genomic.fna	       2	1607584
GCA_000262655.1_ASM26265	v1	helicobacter_pylori	helicobacter_pylori/GCA_000262655.1_ASM26265v1/GCA_000262655.1_ASM26265v1_genomic.fna	       2	1656544
GCA_000270005.1_ASM27000	v1	helicobacter_pylori	helicobacter_pylori/GCA_000270005.1_ASM27000v1/GCA_000270005.1_ASM27000v1_genomic.fna	       1	1575399
GCA_000270025.1_ASM27002	v1	helicobacter_pylori	helicobacter_pylori/GCA_000270025.1_ASM27002v1/GCA_000270025.1_ASM27002v1_genomic.fna	       2	1579693
GCA_000270045.1_ASM27004	v1	helicobacter_pylori	helicobacter_pylori/GCA_000270045.1_ASM27004v1/GCA_000270045.1_ASM27004v1_genomic.fna	       2	1581461
GCA_000270065.1_ASM27006	v1	helicobacter_pylori	helicobacter_pylori/GCA_000270065.1_ASM27006v1/GCA_000270065.1_ASM27006v1_genomic.fna	       1	1609006
GCA_000277365.1_ASM27736	v1	helicobacter_pylori	helicobacter_pylori/GCA_000277365.1_ASM27736v1/GCA_000277365.1_ASM27736v1_genomic.fna	       1	1665719
GCA_000277385.1_ASM27738	v1	helicobacter_pylori	helicobacter_pylori/GCA_000277385.1_ASM27738v1/GCA_000277385.1_ASM27738v1_genomic.fna	       1	1616909
GCA_000277405.1_ASM27740	v1	helicobacter_pylori	helicobacter_pylori/GCA_000277405.1_ASM27740v1/GCA_000277405.1_ASM27740v1_genomic.fna	       1	1663456
GCA_000277425.1_ASM27742	v1	helicobacter_pylori	helicobacter_pylori/GCA_000277425.1_ASM27742v1/GCA_000277425.1_ASM27742v1_genomic.fna	       1	1660685
GCA_000307795.1_ASM30779	v1	helicobacter_pylori	helicobacter_pylori/GCA_000307795.1_ASM30779v1/GCA_000307795.1_ASM30779v1_genomic.fna	       1	1667892
GCA_000307815.1_ASM30781	v1	helicobacter_pylori	helicobacter_pylori/GCA_000307815.1_ASM30781v1/GCA_000307815.1_ASM30781v1_genomic.fna	       1	1667883
GCA_000307835.1_ASM30783	v1	helicobacter_pylori	helicobacter_pylori/GCA_000307835.1_ASM30783v1/GCA_000307835.1_ASM30783v1_genomic.fna	       1	1667890
GCA_000315955.1_ASM31595	v1	helicobacter_pylori	helicobacter_pylori/GCA_000315955.1_ASM31595v1/GCA_000315955.1_ASM31595v1_genomic.fna	       3	1636125
GCA_000317875.1_ASM31787	v1	helicobacter_pylori	helicobacter_pylori/GCA_000317875.1_ASM31787v1/GCA_000317875.1_ASM31787v1_genomic.fna	       3	1507930
GCA_000348865.1_ASM34886	v1	helicobacter_pylori	helicobacter_pylori/GCA_000348865.1_ASM34886v1/GCA_000348865.1_ASM34886v1_genomic.fna	       1	1616617
GCA_000348885.1_ASM34888	v1	helicobacter_pylori	helicobacter_pylori/GCA_000348885.1_ASM34888v1/GCA_000348885.1_ASM34888v1_genomic.fna	       2	1595436
GCA_000392455.3_ASM39245	v3	helicobacter_pylori	helicobacter_pylori/GCA_000392455.3_ASM39245v3/GCA_000392455.3_ASM39245v3_genomic.fna	       1	1593537
GCA_000392475.3_ASM39247	v3	helicobacter_pylori	helicobacter_pylori/GCA_000392475.3_ASM39247v3/GCA_000392475.3_ASM39247v3_genomic.fna	       1	1594569
GCA_000392515.3_ASM39251	v3	helicobacter_pylori	helicobacter_pylori/GCA_000392515.3_ASM39251v3/GCA_000392515.3_ASM39251v3_genomic.fna	       1	1692794
GCA_000392535.3_ASM39253	v3	helicobacter_pylori	helicobacter_pylori/GCA_000392535.3_ASM39253v3/GCA_000392535.3_ASM39253v3_genomic.fna	       1	1658047
GCA_000439295.2_ASM43929	v2	helicobacter_pylori	helicobacter_pylori/GCA_000439295.2_ASM43929v2/GCA_000439295.2_ASM43929v2_genomic.fna	       1	1594544
GCA_000498315.1_ASM49831	v1	helicobacter_pylori	helicobacter_pylori/GCA_000498315.1_ASM49831v1/GCA_000498315.1_ASM49831v1_genomic.fna	       1	1660425
GCA_000498335.1_ASM49833	v1	helicobacter_pylori	helicobacter_pylori/GCA_000498335.1_ASM49833v1/GCA_000498335.1_ASM49833v1_genomic.fna	       1	1660469
GCA_000590775.1_ASM59077	v1	helicobacter_pylori	helicobacter_pylori/GCA_000590775.1_ASM59077v1/GCA_000590775.1_ASM59077v1_genomic.fna	       1	1622903
GCA_000600045.1_ASM60004	v1	helicobacter_pylori	helicobacter_pylori/GCA_000600045.1_ASM60004v1/GCA_000600045.1_ASM60004v1_genomic.fna	       1	1633212
GCA_000600085.1_ASM60008	v1	helicobacter_pylori	helicobacter_pylori/GCA_000600085.1_ASM60008v1/GCA_000600085.1_ASM60008v1_genomic.fna	       1	1637925
GCA_000600125.1_ASM60012	v1	helicobacter_pylori	helicobacter_pylori/GCA_000600125.1_ASM60012v1/GCA_000600125.1_ASM60012v1_genomic.fna	       1	1553826
GCA_000600145.1_ASM60014	v1	helicobacter_pylori	helicobacter_pylori/GCA_000600145.1_ASM60014v1/GCA_000600145.1_ASM60014v1_genomic.fna	       1	1599700
GCA_000600165.1_ASM60016	v1	helicobacter_pylori	helicobacter_pylori/GCA_000600165.1_ASM60016v1/GCA_000600165.1_ASM60016v1_genomic.fna	       1	1634852
GCA_000600185.1_ASM60018	v1	helicobacter_pylori	helicobacter_pylori/GCA_000600185.1_ASM60018v1/GCA_000600185.1_ASM60018v1_genomic.fna	       1	1595058
GCA_000600205.1_ASM60020	v1	helicobacter_pylori	helicobacter_pylori/GCA_000600205.1_ASM60020v1/GCA_000600205.1_ASM60020v1_genomic.fna	       1	1600345
GCA_000600225.1_ASM60022	v1	helicobacter_pylori	helicobacter_pylori/GCA_000600225.1_ASM60022v1/GCA_000600225.1_ASM60022v1_genomic.fna	       1	1634875
GCA_000685625.1_ASM68562	v1	helicobacter_pylori	helicobacter_pylori/GCA_000685625.1_ASM68562v1/GCA_000685625.1_ASM68562v1_genomic.fna	       1	1650561
GCA_000685665.1_ASM68566	v1	helicobacter_pylori	helicobacter_pylori/GCA_000685665.1_ASM68566v1/GCA_000685665.1_ASM68566v1_genomic.fna	       1	1604233
GCA_000685705.1_ASM68570	v1	helicobacter_pylori	helicobacter_pylori/GCA_000685705.1_ASM68570v1/GCA_000685705.1_ASM68570v1_genomic.fna	       1	1659060
GCA_000685745.1_ASM68574	v1	helicobacter_pylori	helicobacter_pylori/GCA_000685745.1_ASM68574v1/GCA_000685745.1_ASM68574v1_genomic.fna	       1	1604212
GCA_000817025.1_ASM81702	v1	helicobacter_pylori	helicobacter_pylori/GCA_000817025.1_ASM81702v1/GCA_000817025.1_ASM81702v1_genomic.fna	       1	1586473
GCA_000826985.1_ASM82698	v1	helicobacter_pylori	helicobacter_pylori/GCA_000826985.1_ASM82698v1/GCA_000826985.1_ASM82698v1_genomic.fna	       1	1667638
GCA_000827025.1_ASM82702	v1	helicobacter_pylori	helicobacter_pylori/GCA_000827025.1_ASM82702v1/GCA_000827025.1_ASM82702v1_genomic.fna	       1	1667303
GCA_000828955.1_ASM82895	v1	helicobacter_pylori	helicobacter_pylori/GCA_000828955.1_ASM82895v1/GCA_000828955.1_ASM82895v1_genomic.fna	       1	1696917
GCA_000829095.1_ASM82909	v1	helicobacter_pylori	helicobacter_pylori/GCA_000829095.1_ASM82909v1/GCA_000829095.1_ASM82909v1_genomic.fna	       1	1667638
GCA_000829115.1_ASM82911	v1	helicobacter_pylori	helicobacter_pylori/GCA_000829115.1_ASM82911v1/GCA_000829115.1_ASM82911v1_genomic.fna	       1	1667239
GCA_000829135.1_ASM82913	v1	helicobacter_pylori	helicobacter_pylori/GCA_000829135.1_ASM82913v1/GCA_000829135.1_ASM82913v1_genomic.fna	       1	1667302
GCA_000982695.1_ASM98269	v1	helicobacter_pylori	helicobacter_pylori/GCA_000982695.1_ASM98269v1/GCA_000982695.1_ASM98269v1_genomic.fna	       1	1698366
GCA_001433495.1_ASM143349	v1	helicobacter_pylori	helicobacter_pylori/GCA_001433495.1_ASM143349v1/GCA_001433495.1_ASM143349v1_genomic.fna	       1	1667159
GCA_001433515.1_ASM143351	v1	helicobacter_pylori	helicobacter_pylori/GCA_001433515.1_ASM143351v1/GCA_001433515.1_ASM143351v1_genomic.fna	       2	1631276
GCA_001549715.1_ASM154971	v1	helicobacter_pylori	helicobacter_pylori/GCA_001549715.1_ASM154971v1/GCA_001549715.1_ASM154971v1_genomic.fna	       1	1629815
GCA_001549855.1_ASM154985	v1	helicobacter_pylori	helicobacter_pylori/GCA_001549855.1_ASM154985v1/GCA_001549855.1_ASM154985v1_genomic.fna	       1	1562125
GCA_001549875.1_ASM154987	v1	helicobacter_pylori	helicobacter_pylori/GCA_001549875.1_ASM154987v1/GCA_001549875.1_ASM154987v1_genomic.fna	       2	1635334
GCA_001653375.1_ASM165337	v1	helicobacter_pylori	helicobacter_pylori/GCA_001653375.1_ASM165337v1/GCA_001653375.1_ASM165337v1_genomic.fna	       1	1617826
GCA_001653395.1_ASM165339	v1	helicobacter_pylori	helicobacter_pylori/GCA_001653395.1_ASM165339v1/GCA_001653395.1_ASM165339v1_genomic.fna	       1	1614411
GCA_001653415.1_ASM165341	v1	helicobacter_pylori	helicobacter_pylori/GCA_001653415.1_ASM165341v1/GCA_001653415.1_ASM165341v1_genomic.fna	       1	1659899
